"country","resort","year","month","date","lower","upper"
"France","Les-Gets",2016,11,"2016-11-1",0,0
"France","Les-Gets",2013,12,"2013-12-1",13,40
"France","Les-Gets",2014,12,"2014-12-1",40,70
"France","Les-Gets",2015,12,"2015-12-1",3,10
"France","Les-Gets",2016,12,"2016-12-1",0,14
"France","Les-Gets",2014,1,"2014-1-1",44,143
"France","Les-Gets",2015,1,"2015-1-1",32,74
"France","Les-Gets",2016,1,"2016-1-1",52,104
"France","Les-Gets",2017,1,"2017-1-1",7,22
"France","Les-Gets",2014,2,"2014-2-1",78,212
"France","Les-Gets",2015,2,"2015-2-1",81,176
"France","Les-Gets",2016,2,"2016-2-1",49,154
"France","Les-Gets",2014,3,"2014-3-1",59,180
"France","Les-Gets",2015,3,"2015-3-1",45,150
"France","Les-Gets",2016,3,"2016-3-1",61,198
"France","Les-Gets",2014,4,"2014-4-1",17,79
"France","Les-Gets",2015,4,"2015-4-1",11,38
"France","Les-Gets",2016,4,"2016-4-1",13,70
"France","Avoriaz",2013,11,"2013-11-1",0,0
"France","Avoriaz",2015,11,"2015-11-1",0,0
"France","Avoriaz",2016,11,"2016-11-1",0,0
"France","Avoriaz",2013,12,"2013-12-1",40,65
"France","Avoriaz",2014,12,"2014-12-1",85,110
"France","Avoriaz",2015,12,"2015-12-1",16,33
"France","Avoriaz",2016,12,"2016-12-1",19,29
"France","Avoriaz",2014,1,"2014-1-1",116,183
"France","Avoriaz",2015,1,"2015-1-1",82,122
"France","Avoriaz",2016,1,"2016-1-1",72,118
"France","Avoriaz",2017,1,"2017-1-1",28,43
"France","Avoriaz",2014,2,"2014-2-1",201,267
"France","Avoriaz",2015,2,"2015-2-1",197,278
"France","Avoriaz",2016,2,"2016-2-1",120,205
"France","Avoriaz",2014,3,"2014-3-1",208,284
"France","Avoriaz",2015,3,"2015-3-1",148,289
"France","Avoriaz",2016,3,"2016-3-1",174,264
"France","Avoriaz",2014,4,"2014-4-1",94,166
"France","Avoriaz",2015,4,"2015-4-1",112,260
"France","Avoriaz",2016,4,"2016-4-1",86,158
"France","Isola-2000",2013,11,"2013-11-1",3,4
"France","Isola-2000",2015,11,"2015-11-1",0,0
"France","Isola-2000",2016,11,"2016-11-1",2,11
"France","Isola-2000",2013,12,"2013-12-1",56,74
"France","Isola-2000",2014,12,"2014-12-1",40,100
"France","Isola-2000",2015,12,"2015-12-1",16,25
"France","Isola-2000",2016,12,"2016-12-1",37,111
"France","Isola-2000",2014,1,"2014-1-1",150,195
"France","Isola-2000",2015,1,"2015-1-1",55,108
"France","Isola-2000",2016,1,"2016-1-1",41,41
"France","Isola-2000",2017,1,"2017-1-1",55,115
"France","Isola-2000",2014,2,"2014-2-1",221,312
"France","Isola-2000",2015,2,"2015-2-1",137,185
"France","Isola-2000",2016,2,"2016-2-1",72,73
"France","Isola-2000",2014,3,"2014-3-1",204,327
"France","Isola-2000",2015,3,"2015-3-1",124,174
"France","Isola-2000",2016,3,"2016-3-1",120,128
"France","Isola-2000",2014,4,"2014-4-1",101,244
"France","Isola-2000",2015,4,"2015-4-1",58,87
"France","Isola-2000",2016,4,"2016-4-1",41,47
"France","Le-Grand-Bornand",2013,11,"2013-11-1",0,0
"France","Le-Grand-Bornand",2015,11,"2015-11-1",1,5
"France","Le-Grand-Bornand",2016,11,"2016-11-1",0,0
"France","Le-Grand-Bornand",2013,12,"2013-12-1",16,42
"France","Le-Grand-Bornand",2014,12,"2014-12-1",35,66
"France","Le-Grand-Bornand",2015,12,"2015-12-1",17,38
"France","Le-Grand-Bornand",2016,12,"2016-12-1",0,12
"France","Le-Grand-Bornand",2014,1,"2014-1-1",20,102
"France","Le-Grand-Bornand",2015,1,"2015-1-1",25,63
"France","Le-Grand-Bornand",2016,1,"2016-1-1",51,103
"France","Le-Grand-Bornand",2017,1,"2017-1-1",2,30
"France","Le-Grand-Bornand",2014,2,"2014-2-1",38,176
"France","Le-Grand-Bornand",2015,2,"2015-2-1",64,150
"France","Le-Grand-Bornand",2016,2,"2016-2-1",40,139
"France","Le-Grand-Bornand",2014,3,"2014-3-1",44,172
"France","Le-Grand-Bornand",2015,3,"2015-3-1",25,107
"France","Le-Grand-Bornand",2016,3,"2016-3-1",32,197
"France","Le-Grand-Bornand",2014,4,"2014-4-1",1,62
"France","Le-Grand-Bornand",2015,4,"2015-4-1",2,73
"France","Le-Grand-Bornand",2016,4,"2016-4-1",0,106
"France","Les-Arcs-1800",2013,11,"2013-11-1",0,0
"France","Les-Arcs-1800",2015,11,"2015-11-1",0,0
"France","Les-Arcs-1800",2016,11,"2016-11-1",0,0
"France","Les-Arcs-1800",2013,12,"2013-12-1",21,74
"France","Les-Arcs-1800",2014,12,"2014-12-1",57,78
"France","Les-Arcs-1800",2015,12,"2015-12-1",11,66
"France","Les-Arcs-1800",2016,12,"2016-12-1",6,75
"France","Les-Arcs-1800",2014,1,"2014-1-1",65,140
"France","Les-Arcs-1800",2015,1,"2015-1-1",45,89
"France","Les-Arcs-1800",2016,1,"2016-1-1",84,167
"France","Les-Arcs-1800",2017,1,"2017-1-1",10,98
"France","Les-Arcs-1800",2014,2,"2014-2-1",105,192
"France","Les-Arcs-1800",2015,2,"2015-2-1",97,153
"France","Les-Arcs-1800",2016,2,"2016-2-1",124,264
"France","Les-Arcs-1800",2014,3,"2014-3-1",112,210
"France","Les-Arcs-1800",2015,3,"2015-3-1",78,152
"France","Les-Arcs-1800",2016,3,"2016-3-1",122,263
"France","Les-Arcs-1800",2014,4,"2014-4-1",47,158
"France","Les-Arcs-1800",2015,4,"2015-4-1",41,177
"France","Les-Arcs-1800",2016,4,"2016-4-1",57,145
"France","St-Martin-de-Belleville",2013,11,"2013-11-1",0,0
"France","St-Martin-de-Belleville",2015,11,"2015-11-1",0,0
"France","St-Martin-de-Belleville",2016,11,"2016-11-1",0,0
"France","St-Martin-de-Belleville",2013,12,"2013-12-1",10,34
"France","St-Martin-de-Belleville",2014,12,"2014-12-1",25,95
"France","St-Martin-de-Belleville",2015,12,"2015-12-1",14,35
"France","St-Martin-de-Belleville",2016,12,"2016-12-1",4,50
"France","St-Martin-de-Belleville",2014,1,"2014-1-1",50,111
"France","St-Martin-de-Belleville",2015,1,"2015-1-1",28,105
"France","St-Martin-de-Belleville",2016,1,"2016-1-1",37,150
"France","St-Martin-de-Belleville",2017,1,"2017-1-1",16,81
"France","St-Martin-de-Belleville",2014,2,"2014-2-1",83,147
"France","St-Martin-de-Belleville",2015,2,"2015-2-1",54,160
"France","St-Martin-de-Belleville",2016,2,"2016-2-1",50,198
"France","St-Martin-de-Belleville",2014,3,"2014-3-1",82,153
"France","St-Martin-de-Belleville",2015,3,"2015-3-1",50,160
"France","St-Martin-de-Belleville",2016,3,"2016-3-1",70,207
"France","St-Martin-de-Belleville",2014,4,"2014-4-1",22,110
"France","St-Martin-de-Belleville",2015,4,"2015-4-1",17,157
"France","St-Martin-de-Belleville",2016,4,"2016-4-1",22,132
"France","Les-Contamines",2013,11,"2013-11-1",0,0
"France","Les-Contamines",2015,11,"2015-11-1",0,0
"France","Les-Contamines",2016,11,"2016-11-1",0,0
"France","Les-Contamines",2013,12,"2013-12-1",7,16
"France","Les-Contamines",2014,12,"2014-12-1",26,91
"France","Les-Contamines",2015,12,"2015-12-1",0,25
"France","Les-Contamines",2016,12,"2016-12-1",0,11
"France","Les-Contamines",2014,1,"2014-1-1",27,96
"France","Les-Contamines",2015,1,"2015-1-1",19,83
"France","Les-Contamines",2016,1,"2016-1-1",16,125
"France","Les-Contamines",2017,1,"2017-1-1",0,25
"France","Les-Contamines",2014,2,"2014-2-1",48,187
"France","Les-Contamines",2015,2,"2015-2-1",43,153
"France","Les-Contamines",2016,2,"2016-2-1",20,207
"France","Les-Contamines",2014,3,"2014-3-1",28,186
"France","Les-Contamines",2015,3,"2015-3-1",22,135
"France","Les-Contamines",2016,3,"2016-3-1",20,249
"France","Les-Contamines",2014,4,"2014-4-1",0,76
"France","Les-Contamines",2015,4,"2015-4-1",0,94
"France","Les-Contamines",2016,4,"2016-4-1",0,117
"Italy","Selva",2013,11,"2013-11-1",0,0
"Italy","Selva",2015,11,"2015-11-1",0,2
"Italy","Selva",2016,11,"2016-11-1",0,0
"Italy","Selva",2013,12,"2013-12-1",15,51
"Italy","Selva",2014,12,"2014-12-1",5,45
"Italy","Selva",2015,12,"2015-12-1",19,28
"Italy","Selva",2016,12,"2016-12-1",0,27
"Italy","Selva",2014,1,"2014-1-1",59,167
"Italy","Selva",2015,1,"2015-1-1",8,71
"Italy","Selva",2016,1,"2016-1-1",20,32
"Italy","Selva",2017,1,"2017-1-1",0,30
"Italy","Selva",2014,2,"2014-2-1",94,273
"Italy","Selva",2015,2,"2015-2-1",18,106
"Italy","Selva",2016,2,"2016-2-1",29,61
"Italy","Selva",2014,3,"2014-3-1",78,248
"Italy","Selva",2015,3,"2015-3-1",13,106
"Italy","Selva",2016,3,"2016-3-1",41,102
"Italy","Selva",2014,4,"2014-4-1",12,105
"Italy","Selva",2015,4,"2015-4-1",3,28
"Italy","Selva",2016,4,"2016-4-1",6,24
"Italy","Livigno",2013,11,"2013-11-1",11,40
"Italy","Livigno",2015,11,"2015-11-1",0,2
"Italy","Livigno",2016,11,"2016-11-1",0,4
"Italy","Livigno",2013,12,"2013-12-1",26,92
"Italy","Livigno",2014,12,"2014-12-1",28,127
"Italy","Livigno",2015,12,"2015-12-1",4,12
"Italy","Livigno",2016,12,"2016-12-1",0,47
"Italy","Livigno",2014,1,"2014-1-1",111,210
"Italy","Livigno",2015,1,"2015-1-1",44,142
"Italy","Livigno",2016,1,"2016-1-1",24,36
"Italy","Livigno",2017,1,"2017-1-1",3,49
"Italy","Livigno",2014,2,"2014-2-1",183,236
"Italy","Livigno",2015,2,"2015-2-1",58,160
"Italy","Livigno",2016,2,"2016-2-1",39,78
"Italy","Livigno",2014,3,"2014-3-1",156,226
"Italy","Livigno",2015,3,"2015-3-1",56,178
"Italy","Livigno",2016,3,"2016-3-1",69,136
"Italy","Livigno",2014,4,"2014-4-1",96,207
"Italy","Livigno",2015,4,"2015-4-1",11,171
"Italy","Livigno",2016,4,"2016-4-1",5,135
"Italy","Champoluc",2013,11,"2013-11-1",5,15
"Italy","Champoluc",2015,11,"2015-11-1",0,9
"Italy","Champoluc",2016,11,"2016-11-1",0,0
"Italy","Champoluc",2013,12,"2013-12-1",38,95
"Italy","Champoluc",2014,12,"2014-12-1",5,85
"Italy","Champoluc",2015,12,"2015-12-1",13,29
"Italy","Champoluc",2016,12,"2016-12-1",16,117
"Italy","Champoluc",2014,1,"2014-1-1",70,140
"Italy","Champoluc",2015,1,"2015-1-1",11,110
"Italy","Champoluc",2016,1,"2016-1-1",20,57
"Italy","Champoluc",2017,1,"2017-1-1",15,150
"Italy","Champoluc",2014,2,"2014-2-1",77,156
"Italy","Champoluc",2015,2,"2015-2-1",54,176
"Italy","Champoluc",2016,2,"2016-2-1",30,67
"Italy","Champoluc",2014,3,"2014-3-1",88,201
"Italy","Champoluc",2015,3,"2015-3-1",54,191
"Italy","Champoluc",2016,3,"2016-3-1",53,149
"Italy","Champoluc",2014,4,"2014-4-1",28,97
"Italy","Champoluc",2015,4,"2015-4-1",7,60
"Italy","Champoluc",2016,4,"2016-4-1",8,31
"Italy","Courmayeur",2013,11,"2013-11-1",0,0
"Italy","Courmayeur",2015,11,"2015-11-1",10,30
"Italy","Courmayeur",2016,11,"2016-11-1",2,14
"Italy","Courmayeur",2013,12,"2013-12-1",21,45
"Italy","Courmayeur",2014,12,"2014-12-1",20,80
"Italy","Courmayeur",2015,12,"2015-12-1",10,42
"Italy","Courmayeur",2016,12,"2016-12-1",11,78
"Italy","Courmayeur",2014,1,"2014-1-1",45,112
"Italy","Courmayeur",2015,1,"2015-1-1",14,79
"Italy","Courmayeur",2016,1,"2016-1-1",84,148
"Italy","Courmayeur",2017,1,"2017-1-1",10,70
"Italy","Courmayeur",2014,2,"2014-2-1",91,191
"Italy","Courmayeur",2015,2,"2015-2-1",57,142
"Italy","Courmayeur",2016,2,"2016-2-1",92,193
"Italy","Courmayeur",2014,3,"2014-3-1",100,216
"Italy","Courmayeur",2015,3,"2015-3-1",45,161
"Italy","Courmayeur",2016,3,"2016-3-1",86,204
"Italy","Courmayeur",2014,4,"2014-4-1",31,114
"Italy","Courmayeur",2015,4,"2015-4-1",7,50
"Italy","Courmayeur",2016,4,"2016-4-1",16,52
"Italy","Gressoney",2013,11,"2013-11-1",0,0
"Italy","Gressoney",2015,11,"2015-11-1",0,10
"Italy","Gressoney",2016,11,"2016-11-1",0,46
"Italy","Gressoney",2013,12,"2013-12-1",56,126
"Italy","Gressoney",2014,12,"2014-12-1",5,130
"Italy","Gressoney",2015,12,"2015-12-1",16,36
"Italy","Gressoney",2016,12,"2016-12-1",11,181
"Italy","Gressoney",2014,1,"2014-1-1",109,215
"Italy","Gressoney",2015,1,"2015-1-1",20,158
"Italy","Gressoney",2016,1,"2016-1-1",20,61
"Italy","Gressoney",2017,1,"2017-1-1",10,150
"Italy","Gressoney",2014,2,"2014-2-1",147,294
"Italy","Gressoney",2015,2,"2015-2-1",77,223
"Italy","Gressoney",2016,2,"2016-2-1",32,77
"Italy","Gressoney",2014,3,"2014-3-1",169,280
"Italy","Gressoney",2015,3,"2015-3-1",95,234
"Italy","Gressoney",2016,3,"2016-3-1",57,144
"Italy","Gressoney",2014,4,"2014-4-1",95,200
"Italy","Gressoney",2015,4,"2015-4-1",50,168
"Italy","Gressoney",2016,4,"2016-4-1",11,37
"Italy","Canazei",2013,11,"2013-11-1",0,0
"Italy","Canazei",2015,11,"2015-11-1",0,0
"Italy","Canazei",2016,11,"2016-11-1",0,0
"Italy","Canazei",2013,12,"2013-12-1",12,68
"Italy","Canazei",2014,12,"2014-12-1",5,56
"Italy","Canazei",2015,12,"2015-12-1",17,34
"Italy","Canazei",2016,12,"2016-12-1",0,40
"Italy","Canazei",2014,1,"2014-1-1",44,158
"Italy","Canazei",2015,1,"2015-1-1",9,83
"Italy","Canazei",2016,1,"2016-1-1",19,38
"Italy","Canazei",2017,1,"2017-1-1",7,40
"Italy","Canazei",2014,2,"2014-2-1",93,267
"Italy","Canazei",2015,2,"2015-2-1",21,116
"Italy","Canazei",2016,2,"2016-2-1",13,68
"Italy","Canazei",2014,3,"2014-3-1",82,263
"Italy","Canazei",2015,3,"2015-3-1",40,127
"Italy","Canazei",2016,3,"2016-3-1",35,158
"Italy","Canazei",2014,4,"2014-4-1",14,61
"Italy","Canazei",2015,4,"2015-4-1",12,37
"Italy","Canazei",2016,4,"2016-4-1",17,150
"Italy","Cortina",2013,11,"2013-11-1",1,7
"Italy","Cortina",2015,11,"2015-11-1",2,5
"Italy","Cortina",2016,11,"2016-11-1",0,17
"Italy","Cortina",2013,12,"2013-12-1",24,82
"Italy","Cortina",2014,12,"2014-12-1",5,110
"Italy","Cortina",2015,12,"2015-12-1",15,28
"Italy","Cortina",2016,12,"2016-12-1",0,25
"Italy","Cortina",2014,1,"2014-1-1",102,195
"Italy","Cortina",2015,1,"2015-1-1",18,107
"Italy","Cortina",2016,1,"2016-1-1",9,64
"Italy","Cortina",2017,1,"2017-1-1",7,25
"Italy","Cortina",2014,2,"2014-2-1",167,341
"Italy","Cortina",2015,2,"2015-2-1",35,143
"Italy","Cortina",2016,2,"2016-2-1",20,90
"Italy","Cortina",2014,3,"2014-3-1",115,307
"Italy","Cortina",2015,3,"2015-3-1",19,119
"Italy","Cortina",2016,3,"2016-3-1",87,175
"Italy","Cortina",2014,4,"2014-4-1",29,106
"Italy","Cortina",2015,4,"2015-4-1",3,54
"Italy","Cortina",2016,4,"2016-4-1",15,58
"Italy","Sestriere",2013,11,"2013-11-1",0,0
"Italy","Sestriere",2015,11,"2015-11-1",0,0
"Italy","Sestriere",2016,11,"2016-11-1",0,0
"Italy","Sestriere",2013,12,"2013-12-1",64,104
"Italy","Sestriere",2014,12,"2014-12-1",40,80
"Italy","Sestriere",2015,12,"2015-12-1",18,27
"Italy","Sestriere",2016,12,"2016-12-1",32,95
"Italy","Sestriere",2014,1,"2014-1-1",95,135
"Italy","Sestriere",2015,1,"2015-1-1",42,76
"Italy","Sestriere",2016,1,"2016-1-1",30,40
"Italy","Sestriere",2017,1,"2017-1-1",50,140
"Italy","Sestriere",2014,2,"2014-2-1",126,156
"Italy","Sestriere",2015,2,"2015-2-1",115,152
"Italy","Sestriere",2016,2,"2016-2-1",29,46
"Italy","Sestriere",2014,3,"2014-3-1",113,166
"Italy","Sestriere",2015,3,"2015-3-1",114,160
"Italy","Sestriere",2016,3,"2016-3-1",66,108
"Italy","Sestriere",2014,4,"2014-4-1",42,84
"Italy","Sestriere",2015,4,"2015-4-1",28,49
"Italy","Sestriere",2016,4,"2016-4-1",9,20
"Italy","Madonna-di-Campiglio",2013,11,"2013-11-1",0,0
"Italy","Madonna-di-Campiglio",2015,11,"2015-11-1",0,3
"Italy","Madonna-di-Campiglio",2016,11,"2016-11-1",19,38
"Italy","Madonna-di-Campiglio",2013,12,"2013-12-1",37,69
"Italy","Madonna-di-Campiglio",2014,12,"2014-12-1",10,95
"Italy","Madonna-di-Campiglio",2015,12,"2015-12-1",8,44
"Italy","Madonna-di-Campiglio",2016,12,"2016-12-1",2,37
"Italy","Madonna-di-Campiglio",2014,1,"2014-1-1",128,181
"Italy","Madonna-di-Campiglio",2015,1,"2015-1-1",27,121
"Italy","Madonna-di-Campiglio",2016,1,"2016-1-1",10,80
"Italy","Madonna-di-Campiglio",2017,1,"2017-1-1",0,40
"Italy","Madonna-di-Campiglio",2014,2,"2014-2-1",227,259
"Italy","Madonna-di-Campiglio",2015,2,"2015-2-1",68,180
"Italy","Madonna-di-Campiglio",2016,2,"2016-2-1",64,147
"Italy","Madonna-di-Campiglio",2014,3,"2014-3-1",222,289
"Italy","Madonna-di-Campiglio",2015,3,"2015-3-1",71,200
"Italy","Madonna-di-Campiglio",2016,3,"2016-3-1",83,178
"Italy","Madonna-di-Campiglio",2014,4,"2014-4-1",112,185
"Italy","Madonna-di-Campiglio",2015,4,"2015-4-1",3,56
"Italy","Madonna-di-Campiglio",2016,4,"2016-4-1",7,62
"Italy","Passo-Tonale",2013,11,"2013-11-1",31,143
"Italy","Passo-Tonale",2015,11,"2015-11-1",0,3
"Italy","Passo-Tonale",2016,11,"2016-11-1",20,61
"Italy","Passo-Tonale",2013,12,"2013-12-1",48,215
"Italy","Passo-Tonale",2014,12,"2014-12-1",40,350
"Italy","Passo-Tonale",2015,12,"2015-12-1",10,45
"Italy","Passo-Tonale",2016,12,"2016-12-1",28,100
"Italy","Passo-Tonale",2014,1,"2014-1-1",75,409
"Italy","Passo-Tonale",2015,1,"2015-1-1",59,373
"Italy","Passo-Tonale",2016,1,"2016-1-1",44,94
"Italy","Passo-Tonale",2017,1,"2017-1-1",30,100
"Italy","Passo-Tonale",2014,2,"2014-2-1",80,524
"Italy","Passo-Tonale",2015,2,"2015-2-1",99,416
"Italy","Passo-Tonale",2016,2,"2016-2-1",56,116
"Italy","Passo-Tonale",2014,3,"2014-3-1",69,578
"Italy","Passo-Tonale",2015,3,"2015-3-1",86,420
"Italy","Passo-Tonale",2016,3,"2016-3-1",70,240
"Italy","Passo-Tonale",2014,4,"2014-4-1",60,565
"Italy","Passo-Tonale",2015,4,"2015-4-1",53,416
"Italy","Passo-Tonale",2016,4,"2016-4-1",28,106
"Italy","Cavalese",2013,11,"2013-11-1",0,7
"Italy","Cavalese",2015,11,"2015-11-1",4,7
"Italy","Cavalese",2016,11,"2016-11-1",0,0
"Italy","Cavalese",2013,12,"2013-12-1",4,61
"Italy","Cavalese",2014,12,"2014-12-1",10,50
"Italy","Cavalese",2015,12,"2015-12-1",23,40
"Italy","Cavalese",2016,12,"2016-12-1",18,38
"Italy","Cavalese",2014,1,"2014-1-1",10,163
"Italy","Cavalese",2015,1,"2015-1-1",7,50
"Italy","Cavalese",2016,1,"2016-1-1",19,39
"Italy","Cavalese",2017,1,"2017-1-1",20,40
"Italy","Cavalese",2014,2,"2014-2-1",30,260
"Italy","Cavalese",2015,2,"2015-2-1",20,80
"Italy","Cavalese",2016,2,"2016-2-1",23,54
"Italy","Cavalese",2014,3,"2014-3-1",30,255
"Italy","Cavalese",2015,3,"2015-3-1",25,100
"Italy","Cavalese",2016,3,"2016-3-1",58,105
"Italy","Cavalese",2014,4,"2014-4-1",8,204
"Italy","Cavalese",2015,4,"2015-4-1",12,31
"Italy","Cavalese",2016,4,"2016-4-1",17,43
"Italy","Madesimo",2013,11,"2013-11-1",0,0
"Italy","Madesimo",2015,11,"2015-11-1",0,1
"Italy","Madesimo",2016,11,"2016-11-1",13,34
"Italy","Madesimo",2013,12,"2013-12-1",49,106
"Italy","Madesimo",2014,12,"2014-12-1",1,230
"Italy","Madesimo",2015,12,"2015-12-1",2,20
"Italy","Madesimo",2016,12,"2016-12-1",20,50
"Italy","Madesimo",2014,1,"2014-1-1",256,352
"Italy","Madesimo",2015,1,"2015-1-1",76,319
"Italy","Madesimo",2016,1,"2016-1-1",34,47
"Italy","Madesimo",2017,1,"2017-1-1",20,50
"Italy","Madesimo",2014,2,"2014-2-1",285,470
"Italy","Madesimo",2015,2,"2015-2-1",183,452
"Italy","Madesimo",2016,2,"2016-2-1",81,98
"Italy","Madesimo",2014,3,"2014-3-1",271,497
"Italy","Madesimo",2015,3,"2015-3-1",200,480
"Italy","Madesimo",2016,3,"2016-3-1",105,214
"Italy","Madesimo",2014,4,"2014-4-1",139,357
"Italy","Madesimo",2015,4,"2015-4-1",42,130
"Italy","Madesimo",2016,4,"2016-4-1",25,100
"Italy","Aosta",2013,11,"2013-11-1",0,0
"Italy","Aosta",2015,11,"2015-11-1",10,30
"Italy","Aosta",2016,11,"2016-11-1",2,14
"Italy","Aosta",2013,12,"2013-12-1",21,45
"Italy","Aosta",2014,12,"2014-12-1",20,80
"Italy","Aosta",2015,12,"2015-12-1",10,42
"Italy","Aosta",2016,12,"2016-12-1",11,78
"Italy","Aosta",2014,1,"2014-1-1",45,112
"Italy","Aosta",2015,1,"2015-1-1",14,79
"Italy","Aosta",2016,1,"2016-1-1",84,148
"Italy","Aosta",2017,1,"2017-1-1",10,70
"Italy","Aosta",2014,2,"2014-2-1",91,191
"Italy","Aosta",2015,2,"2015-2-1",57,142
"Italy","Aosta",2016,2,"2016-2-1",92,193
"Italy","Aosta",2014,3,"2014-3-1",100,216
"Italy","Aosta",2015,3,"2015-3-1",45,161
"Italy","Aosta",2016,3,"2016-3-1",86,204
"Italy","Aosta",2014,4,"2014-4-1",31,114
"Italy","Aosta",2015,4,"2015-4-1",7,50
"Italy","Aosta",2016,4,"2016-4-1",16,52
"Italy","Pila",2013,11,"2013-11-1",7,15
"Italy","Pila",2015,11,"2015-11-1",0,0
"Italy","Pila",2016,11,"2016-11-1",0,0
"Italy","Pila",2013,12,"2013-12-1",33,74
"Italy","Pila",2014,12,"2014-12-1",30,140
"Italy","Pila",2015,12,"2015-12-1",16,40
"Italy","Pila",2016,12,"2016-12-1",18,170
"Italy","Pila",2014,1,"2014-1-1",50,100
"Italy","Pila",2015,1,"2015-1-1",30,140
"Italy","Pila",2016,1,"2016-1-1",55,110
"Italy","Pila",2017,1,"2017-1-1",20,200
"Italy","Pila",2014,2,"2014-2-1",68,132
"Italy","Pila",2015,2,"2015-2-1",30,140
"Italy","Pila",2016,2,"2016-2-1",75,151
"Italy","Pila",2014,3,"2014-3-1",80,150
"Italy","Pila",2015,3,"2015-3-1",30,140
"Italy","Pila",2016,3,"2016-3-1",98,196
"Italy","Pila",2014,4,"2014-4-1",45,87
"Italy","Pila",2015,4,"2015-4-1",9,44
"Italy","Pila",2016,4,"2016-4-1",19,45
"Italy","Bardonecchia",2013,11,"2013-11-1",5,17
"Italy","Bardonecchia",2015,11,"2015-11-1",0,0
"Italy","Bardonecchia",2016,11,"2016-11-1",0,0
"Italy","Bardonecchia",2013,12,"2013-12-1",51,82
"Italy","Bardonecchia",2014,12,"2014-12-1",30,120
"Italy","Bardonecchia",2015,12,"2015-12-1",13,26
"Italy","Bardonecchia",2016,12,"2016-12-1",15,134
"Italy","Bardonecchia",2014,1,"2014-1-1",120,165
"Italy","Bardonecchia",2015,1,"2015-1-1",30,113
"Italy","Bardonecchia",2016,1,"2016-1-1",31,63
"Italy","Bardonecchia",2017,1,"2017-1-1",40,160
"Italy","Bardonecchia",2014,2,"2014-2-1",169,201
"Italy","Bardonecchia",2015,2,"2015-2-1",60,145
"Italy","Bardonecchia",2016,2,"2016-2-1",32,73
"Italy","Bardonecchia",2014,3,"2014-3-1",147,193
"Italy","Bardonecchia",2015,3,"2015-3-1",49,139
"Italy","Bardonecchia",2016,3,"2016-3-1",42,98
"Italy","Bardonecchia",2014,4,"2014-4-1",44,81
"Italy","Bardonecchia",2015,4,"2015-4-1",11,86
"Italy","Bardonecchia",2016,4,"2016-4-1",3,23
"Italy","Val-Di-Fassa",2013,11,"2013-11-1",0,0
"Italy","Val-Di-Fassa",2015,11,"2015-11-1",0,0
"Italy","Val-Di-Fassa",2016,11,"2016-11-1",0,0
"Italy","Val-Di-Fassa",2013,12,"2013-12-1",12,68
"Italy","Val-Di-Fassa",2014,12,"2014-12-1",5,56
"Italy","Val-Di-Fassa",2015,12,"2015-12-1",17,34
"Italy","Val-Di-Fassa",2016,12,"2016-12-1",0,40
"Italy","Val-Di-Fassa",2014,1,"2014-1-1",44,158
"Italy","Val-Di-Fassa",2015,1,"2015-1-1",9,83
"Italy","Val-Di-Fassa",2016,1,"2016-1-1",19,38
"Italy","Val-Di-Fassa",2017,1,"2017-1-1",7,40
"Italy","Val-Di-Fassa",2014,2,"2014-2-1",93,267
"Italy","Val-Di-Fassa",2015,2,"2015-2-1",21,116
"Italy","Val-Di-Fassa",2016,2,"2016-2-1",13,68
"Italy","Val-Di-Fassa",2014,3,"2014-3-1",82,263
"Italy","Val-Di-Fassa",2015,3,"2015-3-1",40,127
"Italy","Val-Di-Fassa",2016,3,"2016-3-1",35,158
"Italy","Val-Di-Fassa",2014,4,"2014-4-1",14,61
"Italy","Val-Di-Fassa",2015,4,"2015-4-1",12,37
"Italy","Val-Di-Fassa",2016,4,"2016-4-1",17,150
"Italy","Arabba",2013,11,"2013-11-1",8,19
"Italy","Arabba",2015,11,"2015-11-1",0,0
"Italy","Arabba",2016,11,"2016-11-1",0,0
"Italy","Arabba",2013,12,"2013-12-1",54,124
"Italy","Arabba",2014,12,"2014-12-1",7,52
