country,resort,name,year,month,date,lower,upper
France,Morzine,Morzine,2016,1,2016-01-01,20,74
France,Morzine,Morzine,2017,1,2017-01-01,5,20
France,Morzine,Morzine,2014,2,2014-02-01,43,269
France,Morzine,Morzine,2015,2,2015-02-01,63,188
France,Morzine,Morzine,2016,2,2016-02-01,30,90
France,Morzine,Morzine,2014,3,2014-03-01,44,284
France,Morzine,Morzine,2015,3,2015-03-01,59,178
France,Morzine,Morzine,2016,3,2016-03-01,33,112
France,Morzine,Morzine,2014,4,2014-04-01,8,130
France,Morzine,Morzine,2015,4,2015-04-01,6,38
France,Morzine,Morzine,2016,4,2016-04-01,8,34
France,Tignes-Le-Lavachet,Tignes Le Lavachet,2013,11,2013-11-01,29,185
France,Tignes-Le-Lavachet,Tignes Le Lavachet,2015,11,2015-11-01,12,73
France,Tignes-Le-Lavachet,Tignes Le Lavachet,2016,11,2016-11-01,36,108
France,Tignes-Le-Lavachet,Tignes Le Lavachet,2013,12,2013-12-01,45,136
France,Tignes-Le-Lavachet,Tignes Le Lavachet,2014,12,2014-12-01,53,97
France,Tignes-Le-Lavachet,Tignes Le Lavachet,2015,12,2015-12-01,29,72
France,Tignes-Le-Lavachet,Tignes Le Lavachet,2016,12,2016-12-01,40,138
France,Tignes-Le-Lavachet,Tignes Le Lavachet,2014,1,2014-01-01,74,144
France,Tignes-Le-Lavachet,Tignes Le Lavachet,2015,1,2015-01-01,48,102
France,Tignes-Le-Lavachet,Tignes Le Lavachet,2016,1,2016-01-01,87,154
France,Tignes-Le-Lavachet,Tignes Le Lavachet,2017,1,2017-01-01,40,130
France,Tignes-Le-Lavachet,Tignes Le Lavachet,2014,2,2014-02-01,108,189
France,Tignes-Le-Lavachet,Tignes Le Lavachet,2015,2,2015-02-01,91,160
France,Tignes-Le-Lavachet,Tignes Le Lavachet,2016,2,2016-02-01,131,241
France,Tignes-Le-Lavachet,Tignes Le Lavachet,2014,3,2014-03-01,113,217
France,Tignes-Le-Lavachet,Tignes Le Lavachet,2015,3,2015-03-01,100,161
France,Tignes-Le-Lavachet,Tignes Le Lavachet,2016,3,2016-03-01,154,272
France,Tignes-Le-Lavachet,Tignes Le Lavachet,2014,4,2014-04-01,51,201
France,Tignes-Le-Lavachet,Tignes Le Lavachet,2015,4,2015-04-01,72,173
France,Tignes-Le-Lavachet,Tignes Le Lavachet,2016,4,2016-04-01,79,168
France,Meribel-Les-Allues,Meribel Les Allues,2013,11,2013-11-01,0,0
France,Meribel-Les-Allues,Meribel Les Allues,2015,11,2015-11-01,3,4
France,Meribel-Les-Allues,Meribel Les Allues,2016,11,2016-11-01,0,0
France,Meribel-Les-Allues,Meribel Les Allues,2013,12,2013-12-01,26,80
France,Meribel-Les-Allues,Meribel Les Allues,2014,12,2014-12-01,38,98
France,Meribel-Les-Allues,Meribel Les Allues,2015,12,2015-12-01,18,57
France,Meribel-Les-Allues,Meribel Les Allues,2016,12,2016-12-01,3,50
France,Meribel-Les-Allues,Meribel Les Allues,2014,1,2014-01-01,64,98
France,Meribel-Les-Allues,Meribel Les Allues,2015,1,2015-01-01,30,92
France,Meribel-Les-Allues,Meribel Les Allues,2016,1,2016-01-01,68,147
France,Meribel-Les-Allues,Meribel Les Allues,2017,1,2017-01-01,5,72
France,Meribel-Les-Allues,Meribel Les Allues,2014,2,2014-02-01,106,139
France,Meribel-Les-Allues,Meribel Les Allues,2015,2,2015-02-01,80,144
France,Meribel-Les-Allues,Meribel Les Allues,2016,2,2016-02-01,84,181
France,Meribel-Les-Allues,Meribel Les Allues,2014,3,2014-03-01,97,144
France,Meribel-Les-Allues,Meribel Les Allues,2015,3,2015-03-01,74,152
France,Meribel-Les-Allues,Meribel Les Allues,2016,3,2016-03-01,94,203
France,Meribel-Les-Allues,Meribel Les Allues,2014,4,2014-04-01,38,94
France,Meribel-Les-Allues,Meribel Les Allues,2015,4,2015-04-01,23,162
France,Meribel-Les-Allues,Meribel Les Allues,2016,4,2016-04-01,25,143
France,La-Rosiere,La Rosiere,2013,11,2013-11-01,0,0
France,La-Rosiere,La Rosiere,2015,11,2015-11-01,0,0
France,La-Rosiere,La Rosiere,2016,11,2016-11-01,0,0
France,La-Rosiere,La Rosiere,2013,12,2013-12-01,59,79
France,La-Rosiere,La Rosiere,2014,12,2014-12-01,50,88
France,La-Rosiere,La Rosiere,2015,12,2015-12-01,4,31
France,La-Rosiere,La Rosiere,2016,12,2016-12-01,6,42
France,La-Rosiere,La Rosiere,2014,1,2014-01-01,119,156
France,La-Rosiere,La Rosiere,2015,1,2015-01-01,43,93
France,La-Rosiere,La Rosiere,2016,1,2016-01-01,81,179
France,La-Rosiere,La Rosiere,2017,1,2017-01-01,8,65
France,La-Rosiere,La Rosiere,2014,2,2014-02-01,164,222
France,La-Rosiere,La Rosiere,2015,2,2015-02-01,104,160
France,La-Rosiere,La Rosiere,2016,2,2016-02-01,138,273
France,La-Rosiere,La Rosiere,2014,3,2014-03-01,150,246
France,La-Rosiere,La Rosiere,2015,3,2015-03-01,93,182
France,La-Rosiere,La Rosiere,2016,3,2016-03-01,212,307
France,La-Rosiere,La Rosiere,2014,4,2014-04-01,62,176
France,La-Rosiere,La Rosiere,2015,4,2015-04-01,61,177
France,La-Rosiere,La Rosiere,2016,4,2016-04-01,99,192
France,La-Plagne-1800,La Plagne 1800,2013,11,2013-11-01,0,0
France,La-Plagne-1800,La Plagne 1800,2015,11,2015-11-01,2,8
France,La-Plagne-1800,La Plagne 1800,2016,11,2016-11-01,0,0
France,La-Plagne-1800,La Plagne 1800,2013,12,2013-12-01,21,110
France,La-Plagne-1800,La Plagne 1800,2014,12,2014-12-01,43,85
France,La-Plagne-1800,La Plagne 1800,2015,12,2015-12-01,10,82
France,La-Plagne-1800,La Plagne 1800,2016,12,2016-12-01,10,69
France,La-Plagne-1800,La Plagne 1800,2014,1,2014-01-01,30,154
France,La-Plagne-1800,La Plagne 1800,2015,1,2015-01-01,22,93
France,La-Plagne-1800,La Plagne 1800,2016,1,2016-01-01,26,156
France,La-Plagne-1800,La Plagne 1800,2017,1,2017-01-01,3,93
France,La-Plagne-1800,La Plagne 1800,2014,2,2014-02-01,33,199
France,La-Plagne-1800,La Plagne 1800,2015,2,2015-02-01,45,140
France,La-Plagne-1800,La Plagne 1800,2016,2,2016-02-01,28,237
France,La-Plagne-1800,La Plagne 1800,2014,3,2014-03-01,23,230
France,La-Plagne-1800,La Plagne 1800,2015,3,2015-03-01,22,159
France,La-Plagne-1800,La Plagne 1800,2016,3,2016-03-01,23,273
France,La-Plagne-1800,La Plagne 1800,2014,4,2014-04-01,5,186
France,La-Plagne-1800,La Plagne 1800,2015,4,2015-04-01,7,173
France,La-Plagne-1800,La Plagne 1800,2016,4,2016-04-01,5,205
France,Courchevel-Le-Praz,Courchevel Le Praz,2013,11,2013-11-01,16,43
France,Courchevel-Le-Praz,Courchevel Le Praz,2015,11,2015-11-01,13,46
France,Courchevel-Le-Praz,Courchevel Le Praz,2016,11,2016-11-01,24,73
France,Courchevel-Le-Praz,Courchevel Le Praz,2013,12,2013-12-01,44,89
France,Courchevel-Le-Praz,Courchevel Le Praz,2014,12,2014-12-01,59,88
France,Courchevel-Le-Praz,Courchevel Le Praz,2015,12,2015-12-01,26,67
France,Courchevel-Le-Praz,Courchevel Le Praz,2016,12,2016-12-01,13,67
France,Courchevel-Le-Praz,Courchevel Le Praz,2014,1,2014-01-01,77,100
France,Courchevel-Le-Praz,Courchevel Le Praz,2015,1,2015-01-01,49,90
France,Courchevel-Le-Praz,Courchevel Le Praz,2016,1,2016-01-01,81,144
France,Courchevel-Le-Praz,Courchevel Le Praz,2017,1,2017-01-01,9,72
France,Courchevel-Le-Praz,Courchevel Le Praz,2014,2,2014-02-01,123,138
France,Courchevel-Le-Praz,Courchevel Le Praz,2015,2,2015-02-01,91,144
France,Courchevel-Le-Praz,Courchevel Le Praz,2016,2,2016-02-01,123,182
France,Courchevel-Le-Praz,Courchevel Le Praz,2014,3,2014-03-01,131,150
France,Courchevel-Le-Praz,Courchevel Le Praz,2015,3,2015-03-01,91,150
France,Courchevel-Le-Praz,Courchevel Le Praz,2016,3,2016-03-01,144,201
France,Courchevel-Le-Praz,Courchevel Le Praz,2014,4,2014-04-01,63,115
France,Courchevel-Le-Praz,Courchevel Le Praz,2015,4,2015-04-01,65,153
France,Courchevel-Le-Praz,Courchevel Le Praz,2016,4,2016-04-01,72,134
France,Orcieres,Orcieres,2013,11,2013-11-01,0,0
France,Orcieres,Orcieres,2015,11,2015-11-01,0,0
France,Orcieres,Orcieres,2016,11,2016-11-01,0,0
France,Orcieres,Orcieres,2013,12,2013-12-01,21,40
France,Orcieres,Orcieres,2014,12,2014-12-01,20,70
France,Orcieres,Orcieres,2015,12,2015-12-01,11,22
France,Orcieres,Orcieres,2016,12,2016-12-01,8,36
France,Orcieres,Orcieres,2014,1,2014-01-01,87,130
France,Orcieres,Orcieres,2015,1,2015-01-01,24,85
France,Orcieres,Orcieres,2016,1,2016-01-01,43,82
France,Orcieres,Orcieres,2017,1,2017-01-01,20,70
France,Orcieres,Orcieres,2014,2,2014-02-01,123,197
France,Orcieres,Orcieres,2015,2,2015-02-01,58,127
France,Orcieres,Orcieres,2016,2,2016-02-01,61,106
France,Orcieres,Orcieres,2014,3,2014-03-01,92,201
France,Orcieres,Orcieres,2015,3,2015-03-01,31,106
France,Orcieres,Orcieres,2016,3,2016-03-01,55,129
France,Orcieres,Orcieres,2014,4,2014-04-01,27,110
France,Orcieres,Orcieres,2015,4,2015-04-01,5,33
France,Orcieres,Orcieres,2016,4,2016-04-01,13,79
France,Meribel-Le-Raffort,Meribel Le Raffort,2013,11,2013-11-01,0,0
France,Meribel-Le-Raffort,Meribel Le Raffort,2015,11,2015-11-01,3,4
France,Meribel-Le-Raffort,Meribel Le Raffort,2016,11,2016-11-01,0,0
France,Meribel-Le-Raffort,Meribel Le Raffort,2013,12,2013-12-01,26,80
France,Meribel-Le-Raffort,Meribel Le Raffort,2014,12,2014-12-01,38,98
France,Meribel-Le-Raffort,Meribel Le Raffort,2015,12,2015-12-01,18,57
France,Meribel-Le-Raffort,Meribel Le Raffort,2016,12,2016-12-01,3,50
France,Meribel-Le-Raffort,Meribel Le Raffort,2014,1,2014-01-01,64,98
France,Meribel-Le-Raffort,Meribel Le Raffort,2015,1,2015-01-01,30,92
France,Meribel-Le-Raffort,Meribel Le Raffort,2016,1,2016-01-01,68,147
France,Meribel-Le-Raffort,Meribel Le Raffort,2017,1,2017-01-01,5,72
France,Meribel-Le-Raffort,Meribel Le Raffort,2014,2,2014-02-01,106,139
France,Meribel-Le-Raffort,Meribel Le Raffort,2015,2,2015-02-01,80,144
France,Meribel-Le-Raffort,Meribel Le Raffort,2016,2,2016-02-01,84,181
France,Meribel-Le-Raffort,Meribel Le Raffort,2014,3,2014-03-01,97,144
France,Meribel-Le-Raffort,Meribel Le Raffort,2015,3,2015-03-01,74,152
France,Meribel-Le-Raffort,Meribel Le Raffort,2016,3,2016-03-01,94,203
France,Meribel-Le-Raffort,Meribel Le Raffort,2014,4,2014-04-01,38,94
France,Meribel-Le-Raffort,Meribel Le Raffort,2015,4,2015-04-01,23,162
France,Meribel-Le-Raffort,Meribel Le Raffort,2016,4,2016-04-01,25,143
France,Tignes-Les-Boisses,Tignes Les Boisses,2013,11,2013-11-01,29,185
France,Tignes-Les-Boisses,Tignes Les Boisses,2015,11,2015-11-01,12,73
France,Tignes-Les-Boisses,Tignes Les Boisses,2016,11,2016-11-01,36,108
France,Tignes-Les-Boisses,Tignes Les Boisses,2013,12,2013-12-01,45,136
France,Tignes-Les-Boisses,Tignes Les Boisses,2014,12,2014-12-01,53,97
France,Tignes-Les-Boisses,Tignes Les Boisses,2015,12,2015-12-01,29,72
France,Tignes-Les-Boisses,Tignes Les Boisses,2016,12,2016-12-01,40,138
France,Tignes-Les-Boisses,Tignes Les Boisses,2014,1,2014-01-01,74,144
France,Tignes-Les-Boisses,Tignes Les Boisses,2015,1,2015-01-01,48,102
France,Tignes-Les-Boisses,Tignes Les Boisses,2016,1,2016-01-01,87,154
France,Tignes-Les-Boisses,Tignes Les Boisses,2017,1,2017-01-01,40,130
France,Tignes-Les-Boisses,Tignes Les Boisses,2014,2,2014-02-01,108,189
France,Tignes-Les-Boisses,Tignes Les Boisses,2015,2,2015-02-01,91,160
France,Tignes-Les-Boisses,Tignes Les Boisses,2016,2,2016-02-01,131,241
France,Tignes-Les-Boisses,Tignes Les Boisses,2014,3,2014-03-01,113,217
France,Tignes-Les-Boisses,Tignes Les Boisses,2015,3,2015-03-01,100,161
France,Tignes-Les-Boisses,Tignes Les Boisses,2016,3,2016-03-01,154,272
France,Tignes-Les-Boisses,Tignes Les Boisses,2014,4,2014-04-01,51,201
France,Tignes-Les-Boisses,Tignes Les Boisses,2015,4,2015-04-01,72,173
France,Tignes-Les-Boisses,Tignes Les Boisses,2016,4,2016-04-01,79,168
France,Plagne-Centre,Plagne Centre,2013,11,2013-11-01,0,0
France,Plagne-Centre,Plagne Centre,2015,11,2015-11-01,2,8
France,Plagne-Centre,Plagne Centre,2016,11,2016-11-01,0,0
France,Plagne-Centre,Plagne Centre,2013,12,2013-12-01,21,110
France,Plagne-Centre,Plagne Centre,2014,12,2014-12-01,43,85
France,Plagne-Centre,Plagne Centre,2015,12,2015-12-01,10,82
France,Plagne-Centre,Plagne Centre,2016,12,2016-12-01,10,69
France,Plagne-Centre,Plagne Centre,2014,1,2014-01-01,30,154
France,Plagne-Centre,Plagne Centre,2015,1,2015-01-01,22,93
France,Plagne-Centre,Plagne Centre,2016,1,2016-01-01,26,156
France,Plagne-Centre,Plagne Centre,2017,1,2017-01-01,3,93
France,Plagne-Centre,Plagne Centre,2014,2,2014-02-01,33,199
France,Plagne-Centre,Plagne Centre,2015,2,2015-02-01,45,140
France,Plagne-Centre,Plagne Centre,2016,2,2016-02-01,28,237
France,Plagne-Centre,Plagne Centre,2014,3,2014-03-01,23,230
France,Plagne-Centre,Plagne Centre,2015,3,2015-03-01,22,159
France,Plagne-Centre,Plagne Centre,2016,3,2016-03-01,23,273
France,Plagne-Centre,Plagne Centre,2014,4,2014-04-01,5,186
France,Plagne-Centre,Plagne Centre,2015,4,2015-04-01,7,173
France,Plagne-Centre,Plagne Centre,2016,4,2016-04-01,5,205
France,Tignes-Val-Claret,Tignes Val Claret,2013,11,2013-11-01,29,185
France,Tignes-Val-Claret,Tignes Val Claret,2015,11,2015-11-01,12,73
France,Tignes-Val-Claret,Tignes Val Claret,2016,11,2016-11-01,36,108
France,Tignes-Val-Claret,Tignes Val Claret,2013,12,2013-12-01,45,136
France,Tignes-Val-Claret,Tignes Val Claret,2014,12,2014-12-01,53,97
France,Tignes-Val-Claret,Tignes Val Claret,2015,12,2015-12-01,29,72
France,Tignes-Val-Claret,Tignes Val Claret,2016,12,2016-12-01,40,138
France,Tignes-Val-Claret,Tignes Val Claret,2014,1,2014-01-01,74,144
France,Tignes-Val-Claret,Tignes Val Claret,2015,1,2015-01-01,48,102
France,Tignes-Val-Claret,Tignes Val Claret,2016,1,2016-01-01,87,154
France,Tignes-Val-Claret,Tignes Val Claret,2017,1,2017-01-01,40,130
France,Tignes-Val-Claret,Tignes Val Claret,2014,2,2014-02-01,108,189
France,Tignes-Val-Claret,Tignes Val Claret,2015,2,2015-02-01,91,160
France,Tignes-Val-Claret,Tignes Val Claret,2016,2,2016-02-01,131,241
France,Tignes-Val-Claret,Tignes Val Claret,2014,3,2014-03-01,113,217
France,Tignes-Val-Claret,Tignes Val Claret,2015,3,2015-03-01,100,161
France,Tignes-Val-Claret,Tignes Val Claret,2016,3,2016-03-01,154,272
France,Tignes-Val-Claret,Tignes Val Claret,2014,4,2014-04-01,51,201
France,Tignes-Val-Claret,Tignes Val Claret,2015,4,2015-04-01,72,173
France,Tignes-Val-Claret,Tignes Val Claret,2016,4,2016-04-01,79,168
France,Plagne-Montalbert,Plagne Montalbert,2013,11,2013-11-01,0,0
France,Plagne-Montalbert,Plagne Montalbert,2015,11,2015-11-01,2,8
France,Plagne-Montalbert,Plagne Montalbert,2016,11,2016-11-01,0,0
France,Plagne-Montalbert,Plagne Montalbert,2013,12,2013-12-01,21,110
France,Plagne-Montalbert,Plagne Montalbert,2014,12,2014-12-01,43,85
France,Plagne-Montalbert,Plagne Montalbert,2015,12,2015-12-01,10,82
France,Plagne-Montalbert,Plagne Montalbert,2016,12,2016-12-01,10,69
France,Plagne-Montalbert,Plagne Montalbert,2014,1,2014-01-01,30,154
France,Plagne-Montalbert,Plagne Montalbert,2015,1,2015-01-01,22,93
France,Plagne-Montalbert,Plagne Montalbert,2016,1,2016-01-01,26,156
France,Plagne-Montalbert,Plagne Montalbert,2017,1,2017-01-01,3,93
France,Plagne-Montalbert,Plagne Montalbert,2014,2,2014-02-01,33,199
France,Plagne-Montalbert,Plagne Montalbert,2015,2,2015-02-01,45,140
France,Plagne-Montalbert,Plagne Montalbert,2016,2,2016-02-01,28,237
France,Plagne-Montalbert,Plagne Montalbert,2014,3,2014-03-01,23,230
France,Plagne-Montalbert,Plagne Montalbert,2015,3,2015-03-01,22,159
France,Plagne-Montalbert,Plagne Montalbert,2016,3,2016-03-01,23,273
France,Plagne-Montalbert,Plagne Montalbert,2014,4,2014-04-01,5,186
France,Plagne-Montalbert,Plagne Montalbert,2015,4,2015-04-01,7,173
France,Plagne-Montalbert,Plagne Montalbert,2016,4,2016-04-01,5,205
France,Plagne-Soleil,Plagne Soleil,2013,11,2013-11-01,0,0
France,Plagne-Soleil,Plagne Soleil,2015,11,2015-11-01,2,8
France,Plagne-Soleil,Plagne Soleil,2016,11,2016-11-01,0,0
France,Plagne-Soleil,Plagne Soleil,2013,12,2013-12-01,21,110
France,Plagne-Soleil,Plagne Soleil,2014,12,2014-12-01,43,85
France,Plagne-Soleil,Plagne Soleil,2015,12,2015-12-01,10,82
France,Plagne-Soleil,Plagne Soleil,2016,12,2016-12-01,10,69
France,Plagne-Soleil,Plagne Soleil,2014,1,2014-01-01,30,154
France,Plagne-Soleil,Plagne Soleil,2015,1,2015-01-01,22,93
France,Plagne-Soleil,Plagne Soleil,2016,1,2016-01-01,26,156
France,Plagne-Soleil,Plagne Soleil,2017,1,2017-01-01,3,93
France,Plagne-Soleil,Plagne Soleil,2014,2,2014-02-01,33,199
France,Plagne-Soleil,Plagne Soleil,2015,2,2015-02-01,45,140
France,Plagne-Soleil,Plagne Soleil,2016,2,2016-02-01,28,237
France,Plagne-Soleil,Plagne Soleil,2014,3,2014-03-01,23,230
France,Plagne-Soleil,Plagne Soleil,2015,3,2015-03-01,22,159
France,Plagne-Soleil,Plagne Soleil,2016,3,2016-03-01,23,273
France,Plagne-Soleil,Plagne Soleil,2014,4,2014-04-01,5,186
France,Plagne-Soleil,Plagne Soleil,2015,4,2015-04-01,7,173
France,Plagne-Soleil,Plagne Soleil,2016,4,2016-04-01,5,205
France,Tignes,Tignes,2013,11,2013-11-01,29,185
France,Tignes,Tignes,2015,11,2015-11-01,12,73
France,Tignes,Tignes,2016,11,2016-11-01,36,108
France,Tignes,Tignes,2013,12,2013-12-01,45,136
France,Tignes,Tignes,2014,12,2014-12-01,53,97
France,Tignes,Tignes,2015,12,2015-12-01,29,72
France,Tignes,Tignes,2016,12,2016-12-01,40,138
France,Tignes,Tignes,2014,1,2014-01-01,74,144
France,Tignes,Tignes,2015,1,2015-01-01,48,102
France,Tignes,Tignes,2016,1,2016-01-01,87,154
France,Tignes,Tignes,2017,1,2017-01-01,40,130
France,Tignes,Tignes,2014,2,2014-02-01,108,189
France,Tignes,Tignes,2015,2,2015-02-01,91,160
France,Tignes,Tignes,2016,2,2016-02-01,131,241
France,Tignes,Tignes,2014,3,2014-03-01,113,217
France,Tignes,Tignes,2015,3,2015-03-01,100,161
France,Tignes,Tignes,2016,3,2016-03-01,154,272
France,Tignes,Tignes,2014,4,2014-04-01,51,201
France,Tignes,Tignes,2015,4,2015-04-01,72,173
France,Tignes,Tignes,2016,4,2016-04-01,79,168
France,Serre-Chevalier,Serre Chevalier,2013,11,2013-11-01,0,0
France,Serre-Chevalier,Serre Chevalier,2015,11,2015-11-01,3,6
France,Serre-Chevalier,Serre Chevalier,2016,11,2016-11-01,0,13
France,Serre-Chevalier,Serre Chevalier,2013,12,2013-12-01,9,26
France,Serre-Chevalier,Serre Chevalier,2014,12,2014-12-01,30,80
France,Serre-Chevalier,Serre Chevalier,2015,12,2015-12-01,2,28
France,Serre-Chevalier,Serre Chevalier,2016,12,2016-12-01,18,164
France,Serre-Chevalier,Serre Chevalier,2014,1,2014-01-01,71,182
France,Serre-Chevalier,Serre Chevalier,2015,1,2015-01-01,21,115
France,Serre-Chevalier,Serre Chevalier,2016,1,2016-01-01,20,92
France,Serre-Chevalier,Serre Chevalier,2017,1,2017-01-01,25,182
France,Serre-Chevalier,Serre Chevalier,2014,2,2014-02-01,117,265
France,Serre-Chevalier,Serre Chevalier,2015,2,2015-02-01,45,163
France,Serre-Chevalier,Serre Chevalier,2016,2,2016-02-01,25,143
France,Serre-Chevalier,Serre Chevalier,2014,3,2014-03-01,58,251
France,Serre-Chevalier,Serre Chevalier,2015,3,2015-03-01,22,136
France,Serre-Chevalier,Serre Chevalier,2016,3,2016-03-01,27,159
France,Serre-Chevalier,Serre Chevalier,2014,4,2014-04-01,18,133
France,Serre-Chevalier,Serre Chevalier,2015,4,2015-04-01,6,66
France,Serre-Chevalier,Serre Chevalier,2016,4,2016-04-01,6,82
France,Samoens,Samoens,2013,11,2013-11-01,0,0
France,Samoens,Samoens,2015,11,2015-11-01,4,5
France,Samoens,Samoens,2016,11,2016-11-01,0,0
France,Samoens,Samoens,2013,12,2013-12-01,12,28
France,Samoens,Samoens,2014,12,2014-12-01,30,38
France,Samoens,Samoens,2015,12,2015-12-01,40,60
France,Samoens,Samoens,2016,12,2016-12-01,2,6
France,Samoens,Samoens,2014,1,2014-01-01,70,210
France,Samoens,Samoens,2015,1,2015-01-01,31,56
France,Samoens,Samoens,2016,1,2016-01-01,65,97
France,Samoens,Samoens,2017,1,2017-01-01,10,20
France,Samoens,Samoens,2014,2,2014-02-01,110,311
France,Samoens,Samoens,2015,2,2015-02-01,81,131
France,Samoens,Samoens,2016,2,2016-02-01,101,127
France,Samoens,Samoens,2014,3,2014-03-01,115,293
France,Samoens,Samoens,2015,3,2015-03-01,67,149
France,Samoens,Samoens,2016,3,2016-03-01,145,176
France,Samoens,Samoens,2014,4,2014-04-01,41,182
France,Samoens,Samoens,2015,4,2015-04-01,27,98
France,Samoens,Samoens,2016,4,2016-04-01,44,65
France,La-Grave,La Grave,2013,11,2013-11-01,0,0
France,La-Grave,La Grave,2015,11,2015-11-01,0,0
France,La-Grave,La Grave,2016,11,2016-11-01,0,0
France,La-Grave,La Grave,2013,12,2013-12-01,8,24
France,La-Grave,La Grave,2014,12,2014-12-01,30,100
France,La-Grave,La Grave,2015,12,2015-12-01,4,10
France,La-Grave,La Grave,2016,12,2016-12-01,0,36
France,La-Grave,La Grave,2014,1,2014-01-01,47,142
France,La-Grave,La Grave,2015,1,2015-01-01,22,136
France,La-Grave,La Grave,2016,1,2016-01-01,38,99
France,La-Grave,La Grave,2017,1,2017-01-01,0,100
France,La-Grave,La Grave,2014,2,2014-02-01,79,168
France,La-Grave,La Grave,2015,2,2015-02-01,52,170
France,La-Grave,La Grave,2016,2,2016-02-01,52,107
France,La-Grave,La Grave,2014,3,2014-03-01,63,179
France,La-Grave,La Grave,2015,3,2015-03-01,39,163
France,La-Grave,La Grave,2016,3,2016-03-01,57,163
France,La-Grave,La Grave,2014,4,2014-04-01,25,131
France,La-Grave,La Grave,2015,4,2015-04-01,3,131
France,La-Grave,La Grave,2016,4,2016-04-01,14,121
France,Les-Arcs-2000,Les Arcs 2000,2013,11,2013-11-01,0,0
France,Les-Arcs-2000,Les Arcs 2000,2015,11,2015-11-01,0,0
France,Les-Arcs-2000,Les Arcs 2000,2016,11,2016-11-01,0,0
France,Les-Arcs-2000,Les Arcs 2000,2013,12,2013-12-01,21,74
France,Les-Arcs-2000,Les Arcs 2000,2014,12,2014-12-01,57,78
France,Les-Arcs-2000,Les Arcs 2000,2015,12,2015-12-01,11,66
France,Les-Arcs-2000,Les Arcs 2000,2016,12,2016-12-01,6,75
France,Les-Arcs-2000,Les Arcs 2000,2014,1,2014-01-01,65,140
France,Les-Arcs-2000,Les Arcs 2000,2015,1,2015-01-01,45,89
France,Les-Arcs-2000,Les Arcs 2000,2016,1,2016-01-01,84,167
France,Les-Arcs-2000,Les Arcs 2000,2017,1,2017-01-01,10,98
France,Les-Arcs-2000,Les Arcs 2000,2014,2,2014-02-01,105,192
France,Les-Arcs-2000,Les Arcs 2000,2015,2,2015-02-01,97,153
France,Les-Arcs-2000,Les Arcs 2000,2016,2,2016-02-01,124,264
France,Les-Arcs-2000,Les Arcs 2000,2014,3,2014-03-01,112,210
France,Les-Arcs-2000,Les Arcs 2000,2015,3,2015-03-01,78,152
France,Les-Arcs-2000,Les Arcs 2000,2016,3,2016-03-01,122,263
France,Les-Arcs-2000,Les Arcs 2000,2014,4,2014-04-01,47,158
France,Les-Arcs-2000,Les Arcs 2000,2015,4,2015-04-01,41,177
France,Les-Arcs-2000,Les Arcs 2000,2016,4,2016-04-01,57,145
France,Montgenevre,Montgenevre,2013,11,2013-11-01,0,0
France,Montgenevre,Montgenevre,2015,11,2015-11-01,18,25
France,Montgenevre,Montgenevre,2016,11,2016-11-01,34,61
France,Montgenevre,Montgenevre,2013,12,2013-12-01,47,67
France,Montgenevre,Montgenevre,2014,12,2014-12-01,33,80
France,Montgenevre,Montgenevre,2015,12,2015-12-01,23,30
France,Montgenevre,Montgenevre,2016,12,2016-12-01,77,181
France,Montgenevre,Montgenevre,2014,1,2014-01-01,95,120
France,Montgenevre,Montgenevre,2015,1,2015-01-01,40,82
France,Montgenevre,Montgenevre,2016,1,2016-01-01,73,89
France,Montgenevre,Montgenevre,2017,1,2017-01-01,90,200
France,Montgenevre,Montgenevre,2014,2,2014-02-01,150,198
France,Montgenevre,Montgenevre,2015,2,2015-02-01,120,152
France,Montgenevre,Montgenevre,2016,2,2016-02-01,95,115
France,Montgenevre,Montgenevre,2014,3,2014-03-01,147,199
France,Montgenevre,Montgenevre,2015,3,2015-03-01,130,167
France,Montgenevre,Montgenevre,2016,3,2016-03-01,171,229
France,Montgenevre,Montgenevre,2014,4,2014-04-01,74,100
France,Montgenevre,Montgenevre,2015,4,2015-04-01,62,91
France,Montgenevre,Montgenevre,2016,4,2016-04-01,68,101
France,Les-Arc-Peisey-Vallandry,Les Arc Peisey Vallandry,2013,11,2013-11-01,0,0
France,Les-Arc-Peisey-Vallandry,Les Arc Peisey Vallandry,2015,11,2015-11-01,0,0
France,Les-Arc-Peisey-Vallandry,Les Arc Peisey Vallandry,2016,11,2016-11-01,0,0
